ticks,sajikro,yulgokno,jongno,twegero,sejongdaero,samildaero,roadmean
34,18.3852783,18.45364966,18.42926095,18.40356825,18.10041363,31.02012416,18.61
35,18.09316651,18.32053571,18.61397076,18.56235613,18.06235147,30.95308389,18.6
36,18.07224946,18.50265194,18.34353907,18.22345962,18.16384612,30.90553868,18.61
37,13.20126023,12.86910158,12.55165705,12.65883724,13.11229289,12.71022888,13.03
38,12.54114116,12.75235076,13.07637119,12.71752729,13.13482343,13.11420018,13.04
39,12.54827314,13.1307506,13.0559404,12.59992945,12.55183772,13.18510397,13.03
40,17.86660968,17.75635107,17.92334972,17.73207645,17.83451624,17.69915954,18.11
41,17.79492724,17.93871059,17.67048792,17.955425,17.94742841,17.61441522,18.1
42,17.58882906,18.10500803,18.02088043,17.9410789,18.17719418,17.52099662,18.09
43,19.00722767,19.36822214,19.50243301,19.70432046,19.34202643,19.59479794,19.61
44,19.24481517,19.07898161,19.54181366,19.55193557,19.21454524,19.50173064,19.61
45,19.40963264,19.37298409,19.08279585,19.02396543,19.28468657,19.17828616,19.61
46,19.10029109,18.67706966,19.14012406,19.06946373,18.66306694,18.52824557,19.11
47,19.0197655,18.83946397,19.07107236,18.99347376,18.90947203,18.76882898,19.1
48,18.51838321,18.8252173,18.6775664,18.53719309,19.13145675,18.60957541,19.1
49,21.87623303,21.65149634,22.15028552,21.93187561,21.57569507,21.5519752,22.14
50,21.92281881,21.53179876,22.18535939,21.79422886,22.19980545,22.04297721,22.14
51,22.12891954,21.5321982,22.16753633,21.6018906,22.02060065,22.1419918,22.13
52,28.64044849,28.66494734,28.63393868,28.63691472,28.64251656,28.59019913,29.21
53,29.02335143,28.86836407,29.20271692,29.00006114,28.95726894,29.06590856,29.21
54,28.70148319,28.91893925,28.87949941,29.15040499,29.05149296,28.7771079,29.21
55,35.9769248,35.72018602,35.63313179,35.69815615,35.64936665,36.12641141,36.28
56,35.95616411,35.8023587,35.82361315,35.87488196,35.51956404,36.09917492,36.28
57,36.05210844,39.23865595,35.85184589,35.89824533,36.08632889,35.86498545,36.29
58,45.69856792,50.03266979,45.12779881,45.61643568,45.65502644,45.17265863,45.91
59,45.29797616,49.66563684,45.10135294,45.36339363,45.64405861,45.59730224,45.91
60,45.15018449,49.51035936,45.20892208,45.51197289,45.66916217,45.0617906,45.92
61,47.55455247,52.37893547,47.77263579,47.79870372,48.04703939,47.82578528,48.46
62,47.69429635,52.64357752,47.70977249,47.85128203,47.5463584,47.50494974,48.47
63,48.0149347,52.33578019,47.57680605,48.155522,47.52861348,48.02662039,48.48
64,49.34974223,54.66583978,49.35623079,49.68302486,49.51686704,49.6929201,50.01
65,49.26221902,54.34211627,49.07389091,49.5665178,49.41677321,49.66853127,50.03
66,49.16147903,49.51954004,49.4911829,49.6303489,49.02155131,49.53661144,50.05
67,53.01668592,53.05154051,53.10492028,52.55300744,53.11698619,52.97187595,53.6
68,52.68081263,52.96301713,52.84663952,52.57773283,52.50204244,52.74998361,53.61
69,52.89215698,52.55195423,52.92778148,52.87790011,53.15982957,53.14341598,53.58
70,52.16548505,52.14352735,51.67275573,52.19511239,51.69594097,51.56654415,52.56
71,51.71348141,88.03347531,52.0202906,51.70988816,52.17029459,51.61595813,52.54
72,51.94480196,87.73922181,51.86180857,51.79310727,52.13647499,51.62670468,52.54
73,53.09631145,89.54523594,53.08700551,52.579069,52.54316848,52.89313173,53.54
74,52.5708206,89.34905098,53.2044099,52.70000021,52.98891085,53.13470086,53.55
75,53.11229153,89.63867174,52.64326331,52.78382803,53.06192534,53.01456532,53.54
76,53.37089424,90.34172367,53.18117095,53.49268572,53.1480079,53.3518146,54.05
77,53.44218282,90.59844858,53.51929369,53.20222355,53.18755805,53.65729479,54.04
78,53.6065322,90.38086071,53.14060484,53.1034784,53.44527304,53.11826262,54.05
79,57.84538612,98.45735792,57.68282051,57.68681345,58.1301624,58.11763211,58.6
80,57.55733364,57.94296266,57.75238147,57.98970074,57.70775161,57.81863864,58.58
81,57.99487592,57.77225535,57.79133053,57.60229099,58.05951839,57.84563583,58.57
82,55.57377299,93.93784206,55.00566373,55.49316554,55.52663038,55.65193949,56.03
83,55.31709749,93.62425989,55.57315331,55.61867912,55.47964242,55.22869193,56.01
84,55.36010259,93.98647211,55.33636799,55.63448009,55.62500012,55.6983806,55.99
85,55.69156223,93.73703506,55.52912342,55.64161022,55.30290871,55.1377999,55.98
86,55.1326502,94.64060551,55.64868122,55.38067288,55.497175,55.65737503,55.98
87,55.07935109,94.46849568,55.39645922,55.3585134,55.22160962,55.11055827,55.97
88,54.15549334,92.28048971,54.01220789,54.00836139,54.43474142,54.12383369,54.97
89,54.34784608,91.97047285,54.17308348,54.33439773,54.25882618,54.6884537,54.94
90,54.56734399,92.17458298,54.33213301,54.64209027,54.48633381,54.07558827,54.94
91,57.76263679,57.76800392,57.57028174,57.77261291,57.84543408,57.66500077,58.46
92,58.15510038,57.70224899,57.77577849,57.69318788,58.10025256,57.51445858,58.46
93,57.97791949,57.66460502,57.80656132,57.78764311,57.68583492,57.55202747,58.48
94,63.13207091,62.70429626,62.65905606,62.81805276,62.56692264,62.53369703,63.54
95,62.50409045,62.7876382,63.15694615,62.77616986,62.82463853,62.53417233,63.54
96,63.12072352,63.15751315,62.58112073,62.88028081,62.56536906,63.12689249,63.54
97,70.77130511,70.53752426,71.12632878,71.03354357,71.15223394,70.88405527,71.62
98,70.52227586,70.78646019,70.84270843,70.95368238,71.056321,70.50349094,71.64
99,71.03948531,70.77656878,70.59455491,70.75563094,70.83813057,71.07535931,71.65
100,66.60729527,66.60320674,66.67402518,66.67586335,66.64074867,66.30660548,67.11
101,66.42166781,66.68204034,66.29870025,66.15187848,66.61805844,66.33992137,67.09
102,66.24534123,66.66040232,66.62836911,66.15617333,66.59882251,66.09603867,67.1
103,42.47971201,42.36277543,42.17760549,42.47024943,42.29998462,42.12737137,42.85
104,46.81316565,42.04709138,42.30971763,42.65926493,42.45795871,42.5461364,42.87
105,46.84259284,42.01954652,42.61665209,42.38911738,42.51177346,42.27185226,42.89
106,34.81304381,31.28817144,31.28298014,31.32282683,31.59860536,31.16409479,31.76
107,34.60778592,31.70599557,31.19193558,31.56077456,31.27467343,31.27423033,31.76
108,34.21604949,31.32014484,31.33282356,31.06793773,31.07497298,31.58399429,31.76
109,27.08514029,24.13788779,24.59566541,24.42760742,24.60773217,24.09244132,24.67
110,26.75943293,24.27603076,24.5179082,24.64038159,24.22302191,24.55458171,24.67
111,26.50690309,24.68533699,24.17377021,24.6402729,24.14486604,24.53947834,24.67
112,23.57131242,21.62178064,21.30616275,21.38773191,21.59261713,21.57211168,21.63
113,21.46459085,21.17640515,21.51525674,21.02641068,21.07135281,21.37023063,21.62
114,21.24987952,21.27762181,21.4346375,21.1685724,21.05255381,21.14525626,21.61
115,19.55676746,19.49934908,19.09110067,19.17114573,19.15652792,19.23737036,19.6
116,19.39124958,19.15686207,19.62924829,19.27425359,19.5588117,19.18217074,19.6
117,19.42681527,33.02948634,19.07211811,19.01431487,19.31795471,19.11423339,19.6
118,20.69915098,34.00710044,20.68762064,20.47340221,20.21235912,20.15496379,20.62
119,20.17428498,34.95466521,22.53376149,20.3847872,20.68793896,20.66576328,20.62
120,20.19573991,22.36909777,22.52775517,20.65388656,20.36259565,20.57397502,20.62
121,21.94091709,24.0035896,23.79954816,21.72711657,21.70647183,21.87721545,22.14
122,21.96112421,23.74332457,23.69689355,21.91131651,21.75293328,22.04668955,22.13
123,21.62407263,23.77545581,23.79124646,21.90403633,21.76405255,21.53927718,22.13
124,25.24996627,27.63426523,27.72199872,25.1791495,25.12778795,25.4138035,25.67
125,25.54806439,28.10175729,27.53119983,25.40370114,25.58199005,25.0164676,25.66
126,25.58774874,25.03267513,27.68894735,25.14455953,25.00334997,25.30448415,25.66
127,32.45322311,32.64300638,35.28398334,32.61542599,32.43170875,32.24757021,32.74
128,32.38842693,32.51588663,32.15666133,32.20949416,32.18800713,32.00577797,32.75
129,32.09004855,32.22695224,32.2523261,32.23869991,32.16946635,32.56910916,32.74
130,24.87576109,24.62283729,24.79380472,24.84950288,25.16101047,24.55968776,25.14
131,24.95521882,24.6020151,24.69519591,24.68077027,24.85372753,24.78545137,25.14
132,24.50533621,27.04489587,24.77266341,24.59763045,25.08530173,24.87313653,25.13
133,21.99542636,37.68734132,21.53878065,21.63341395,21.72899918,21.89677887,22.11
134,22.04289589,37.06437111,21.75293706,22.16809348,21.97000206,21.65204936,22.11
135,21.95152293,37.32664068,22.20146321,21.7642745,22.06366416,21.56954166,22.1
136,19.68180538,34.06139212,19.95593743,19.64960266,19.80819955,20.0391543,20.09
137,19.82311009,21.51126898,20.01443532,19.73459709,19.63285242,19.75654135,20.09
138,19.65347596,21.56863086,20.19819186,19.58080088,20.01188378,19.83631444,20.08
139,22.16390523,23.69674398,21.96104676,21.75012244,21.79683932,22.06970921,22.11
140,21.53318252,24.08328375,21.59432011,21.95345186,21.52723911,21.52487707,22.11
141,21.87141909,21.85697332,21.60245832,22.06459786,22.08567604,21.64818846,22.12
142,13.50230821,14.70463095,13.40339013,13.0907096,13.53502737,13.41740213,13.51
143,13.66362529,14.79224925,13.0269984,13.47192384,13.222292,13.6821198,13.51
144,13.31261943,14.33297488,13.31647825,13.65285181,13.02453903,13.29949095,13.51
145,13.59579516,14.59343675,13.1490765,13.47571985,13.45253235,13.64447825,13.51
146,13.0339161,14.30921667,13.35927904,13.12620255,13.70407475,13.54011266,13.52
147,13.14973655,14.89686884,13.16778855,13.67174539,13.49803816,13.20892756,13.52
148,14.81058226,16.70902872,14.69469643,15.07169434,15.0283568,14.61168879,15.04
149,14.8859585,16.3148779,14.83780919,15.09977001,15.14469409,14.5995804,15.05
150,14.66952506,16.50937711,14.69777239,14.62826633,15.16590543,14.75402829,15.05
151,14.68435651,14.67911774,14.63030134,14.03189642,14.66998479,14.35777661,14.55
152,14.42924107,14.12103898,14.64459918,14.61768963,14.28133608,14.22373512,14.55
153,14.65514603,14.00069666,14.64296112,14.14561213,14.00892769,14.43552551,14.55
154,23.03217325,13.16382183,13.39325464,13.50877733,13.63782679,13.42213183,13.54
155,23.22199042,13.27748605,13.42032266,13.62851863,13.17188573,13.14543091,13.54
156,23.11632576,13.33640928,13.23199487,13.4099843,13.32631359,13.16692796,13.55
157,23.07193747,13.72168187,13.59608147,13.79556548,14.00373531,13.76390017,14.06
158,23.98087122,13.52063945,13.95507673,13.52344703,14.20620301,13.61630355,14.06
159,23.03744589,13.75790548,14.20224677,13.93550017,14.05801939,14.06041484,14.06
160,36.28497411,21.4737046,21.55763318,21.12771389,21.29137503,21.50200978,21.68
161,35.74767884,21.20583302,21.476044,21.51023066,21.21624741,21.29235658,21.68
162,36.87368617,21.07930428,21.32044465,21.06228522,21.04355832,21.41930365,21.68
163,28.30297794,28.31933269,28.33826295,28.30054054,28.29416581,28.65996094,28.8
164,28.01015167,31.51918999,28.38344575,28.25940485,28.10851963,28.56825646,28.8
165,28.08871296,31.1235061,28.07433975,28.01217518,28.37901948,28.14721928,28.8
166,34.09626501,37.45410824,34.4890184,34.13463432,34.25265174,34.37477066,34.89
167,34.07821781,37.84727197,34.40986094,34.35792948,34.3139984,34.49238177,34.9
168,34.36456511,37.92440527,34.48358779,34.01315984,34.2577783,34.60751092,34.92
169,34.51500274,38.06218179,34.34007578,34.16848314,34.03885999,34.37429472,34.92
170,34.05017121,37.71263103,34.50311672,34.59735426,34.352493,34.19630758,34.92
171,34.2595968,38.136312,34.20952418,34.44720144,34.52363538,34.00457006,34.92
172,30.48885356,33.40087807,30.32457271,30.09114197,30.33523047,30.25257189,30.84
173,30.31615526,30.2410356,30.69309577,30.44481292,30.48769864,30.64476341,30.86
174,30.07095997,30.44182071,30.05506799,30.40070415,30.55334669,30.46489981,30.86
175,22.14619943,21.96017838,22.04248983,21.73249917,21.72832584,22.10389506,22.24
176,22.08430468,22.11870824,22.09994501,36.57036841,21.75065834,21.90005979,22.24
177,21.98925726,21.73503731,21.7431087,36.62107347,22.02587928,21.83976912,22.24
178,22.85763785,23.18060001,22.59768521,38.27512119,22.84645365,22.87741281,23.27
179,22.92497658,22.62554349,22.73722009,38.89847339,23.04488079,22.70218614,23.28
180,22.55918219,22.79101692,23.06207734,38.8269524,22.58004715,23.10405552,23.29
181,18.0275737,18.13430285,18.30057803,31.72529962,18.66898618,18.54817244,18.71
182,18.44209395,18.22778722,20.31329139,31.35440045,18.6890233,18.20173609,18.71
183,18.43924923,18.44045343,20.42772893,31.39790087,18.40440724,18.25922261,18.71
184,22.796103,22.69166563,25.2143276,38.4305412,22.52286774,22.85839473,23.3
185,22.74942367,23.12671047,24.87986432,22.8757001,22.69077388,23.12641772,23.3
186,22.61397082,22.73478497,38.93216528,22.6715528,22.53880822,22.99397197,23.3
187,21.79755101,21.96648161,37.12529457,22.14603957,22.13929602,21.92743095,22.27
188,22.02515078,22.13126197,37.5851165,21.99204763,21.99414111,21.6102698,22.27
189,21.68629534,22.18814326,36.65815358,22.05142197,21.6272121,21.74117232,22.27
190,22.86056639,22.69930198,39.20673657,22.90943614,22.7517968,22.6383414,23.29
191,22.82928714,23.15807034,22.82971515,22.93877163,22.712459,22.54856355,23.27
192,22.92540891,22.7853374,25.1926604,22.54303616,22.92579818,22.9392644,23.27
193,24.15952878,24.48299886,41.8086979,24.34902796,24.69695938,24.52496025,24.79
194,24.30236374,24.24510995,27.01563893,24.50889628,24.04358565,24.29073489,24.77
195,24.12259287,24.50917985,27.04081525,24.17318316,24.36110643,24.09312257,24.78
196,29.04144915,49.60508088,31.38955857,29.07348771,28.8841988,28.68279089,29.35
197,28.80613925,48.91502785,31.54187799,28.94503183,29.15648815,49.06703085,29.35
198,28.59877618,48.87768101,31.74193677,29.01589097,28.74764069,49.48164525,29.34
199,32.69769437,55.3844893,35.79485459,32.3181385,32.05774774,54.96283779,32.91
200,32.39074884,54.60166843,35.64456265,32.18843979,32.47087254,55.1022698,32.93
201,32.5587394,55.37759321,32.48912477,32.24602799,32.24258265,55.41395344,32.95
202,59.24095366,58.90405312,34.73279615,34.56342319,34.83114017,58.81770727,35.5
203,59.18995652,58.82464694,35.11421286,35.20575721,34.66646663,38.05389827,35.52
204,59.71637354,58.7907211,35.10800745,34.86245898,34.98953952,38.58373771,35.53
205,55.29122574,32.21188934,35.68008592,32.49612528,32.08732184,35.46767747,33
206,55.04877705,32.22390972,35.95497045,32.37301102,32.50303697,32.25139197,33.01
207,55.58920536,32.31589462,35.50976688,32.63247942,32.6675651,32.51792824,33.02
208,43.31409258,27.78855646,28.24165802,25.16618177,25.55962953,25.42474553,25.87
209,43.49606187,27.76334024,28.1604254,25.50403019,25.69824112,28.18938889,25.88
210,42.71556548,28.09683551,28.26161523,25.67319615,25.32492313,27.59493309,25.88
211,18.81270086,20.60358001,20.59950982,19.03313629,18.75176594,20.53178003,19.25
212,19.14291813,31.50635839,21.01794725,19.17943269,18.80709552,20.78434833,19.24
213,19.06307401,32.53044299,20.86684875,18.80799233,18.78622966,20.39904402,19.24
214,16.76380951,28.69035417,17.03390427,17.20076296,16.82902294,18.84954298,17.2
215,16.75772615,28.5616828,16.91306077,16.96863343,16.9840243,18.43078921,17.19
216,16.82554655,28.42435445,17.07054307,16.59501046,16.71623948,18.83477029,17.18
217,22.57070916,23.10812498,23.0361496,22.65520769,22.50014364,25.10656769,23.29
218,23.0352307,22.85283274,23.08489942,22.93163497,22.7533003,22.68051677,23.28
219,22.95238611,22.55731201,22.88991211,23.07545262,22.82505608,22.83979073,23.28
220,21.67324314,21.70324112,21.10575957,21.05637885,21.14411029,23.48176391,21.74
221,21.04312866,21.30798997,21.45595681,21.480667,21.13626054,23.69387417,21.73
222,21.07819577,21.24320527,36.7108021,21.5041243,21.22664602,23.62344298,21.71
223,18.86694628,18.72184369,31.77970688,18.64965682,18.67709616,20.35635775,19.17
224,19.05283566,18.86159193,31.51831572,18.58604845,19.20014006,20.38007992,19.16
225,18.76186065,19.10052365,31.53579111,18.75685286,19.09377139,21.09621693,19.16
226,18.11016465,18.01473583,31.07835889,18.32387977,18.40461544,20.44778266,18.64
227,18.45087287,18.69243738,31.10471641,18.17517677,18.46987897,20.45831255,18.63
228,18.3042215,18.27790876,31.28298915,18.44704874,18.39468094,20.36410237,18.63
229,15.02736967,15.42776163,25.56991301,15.40618573,15.6345415,15.56497311,15.58
230,15.66834004,25.70777524,26.28126626,15.16930847,15.6423063,16.55304187,15.57
231,15.48216237,25.78037386,15.29204693,15.03200929,15.52291018,17.07290994,15.57
232,13.99527423,23.70290267,13.70025364,13.54263218,13.59137097,15.42315405,14.05
233,13.62430223,23.71642005,13.84106375,13.57755818,13.95918847,15.32428862,14.05
234,14.13145331,23.08995121,13.57245714,14.1683794,14.09260586,15.51929371,14.04
235,23.20474459,38.67608785,22.54587719,22.71996703,22.59483568,25.23314656,23.18
236,22.53799499,38.48098506,22.51689301,22.67485069,22.63100207,24.75136922,23.18
237,23.16348225,38.45430043,23.18196139,22.91015793,23.11879291,25.22555389,23.18
238,38.67031566,65.77446074,38.29978895,38.31373292,38.68053704,41.82045746,38.91
239,38.41082099,38.18821585,38.19954694,38.65936528,38.2383569,38.06215471,38.93
240,38.41223836,38.16538232,38.59963055,38.41354253,38.22215697,38.60162954,38.93
241,41.8132292,41.80978858,71.25693708,41.71571836,41.64042211,42.04381572,42.5
242,42.15322898,41.58009843,70.8368211,41.59266272,41.7948381,41.77745293,42.51
243,42.09342871,42.06742336,70.68036052,41.79155016,41.86078263,46.33674217,42.53
244,38.66267927,38.94116596,66.2823439,38.81452033,38.54833492,42.59515541,39.48
245,38.77176501,38.81898264,66.36496659,38.84949854,38.57992568,43.11354184,39.48
246,39.15694926,38.54161804,65.94909291,39.05186534,38.68662399,66.27611483,39.5
247,37.64594728,37.5335755,62.96707466,37.50949236,37.13288161,41.08337546,37.98
248,37.56727533,37.43197833,63.11654254,37.34548265,37.30739721,41.30231768,37.99
249,37.65541932,37.03429928,63.77002311,37.45521783,37.28720729,40.7629589,38
250,37.5647209,37.36670544,37.08820087,37.54737926,37.24208112,63.05775833,37.99
251,37.62768174,37.64821416,37.31351349,37.01677336,37.52163238,63.81736798,38
252,37.03220582,37.03620294,37.05356949,37.01161611,37.36571634,37.08793641,38
253,40.41831313,40.44554169,40.07184823,40.40059025,40.25880683,40.25861775,41.05
254,40.3975864,40.18019941,40.52472199,40.10164574,40.67347543,40.14889082,41.03
255,40.22157718,40.06238372,40.57161697,40.09778542,40.34319042,40.23830364,41.03
256,42.26942149,42.58837942,42.26086218,42.45531035,42.5653127,42.25871095,43.07
257,42.13672215,42.42441983,42.53666048,42.6339319,42.40544513,42.11264646,43.05
258,42.08886128,42.68483584,42.2676254,42.56651448,42.33018345,42.08372439,43.05
259,44.36214763,44.44660356,44.56644111,44.38985242,44.38261798,44.32175727,45.11
260,44.45890582,44.67649019,44.61477516,44.41145518,44.06628206,44.59139417,45.13
261,44.65325596,44.02927151,44.08857587,44.70102581,44.37760594,44.41107221,45.13
262,44.65064797,44.64129456,45.1883785,45.00623775,44.98474605,44.60557914,45.64
263,45.05997742,44.69650237,45.15825993,44.6682808,44.67411594,45.03549055,45.65
264,44.56524894,44.61509454,45.15478584,45.06357584,44.59970349,44.64966995,45.62
265,47.21482629,47.24357983,47.52569925,47.43798884,47.38002648,47.44037245,48.16
266,47.64896329,47.11152923,47.12655951,47.01263533,47.29372558,47.66347557,48.16
267,47.13712424,47.16597605,47.21496794,47.60309593,47.15360732,47.22570428,48.16
268,50.17300225,50.1319579,49.51937853,49.97941639,49.66859838,49.59352082,50.69
269,49.6799384,50.15961635,49.89183726,49.85540495,50.09053033,49.71833745,50.69
270,49.50455351,84.70183115,49.67813179,49.85341941,49.66062762,49.66616421,50.69
271,49.53702409,83.44115698,83.43869847,49.48414103,49.61767654,49.05734343,50.2
272,49.16983729,83.76917598,83.93372473,49.4534095,49.51151693,49.58202616,50.22
273,49.22157598,84.02278645,83.64383667,49.66400452,49.46597673,49.2592624,50.22
274,50.44040467,55.3077946,55.70819564,50.26678455,50.61568407,50.50825132,51.23
275,50.06250851,55.77637518,55.00413784,50.26490736,50.04991407,50.20211852,51.24
276,50.42355143,55.10456858,55.21990445,50.32547325,50.619759,50.21354417,51.24
277,49.86146243,54.50454253,54.56386709,50.04105615,49.87015162,49.79803713,50.73
278,49.69128923,54.69502252,54.63904151,49.79662683,49.71164745,49.87255098,50.75
279,49.87911635,50.01427436,54.57275973,49.63513266,49.89827452,49.51362762,50.78
280,49.60392421,49.51349782,49.08020834,49.54918052,49.58890642,49.6885249,50.28
281,49.52465079,49.21650762,49.22920887,49.63976951,49.2097929,49.05183591,50.27
282,49.49410766,49.43320351,49.17029118,49.52472062,49.09706628,49.47393079,50.29
283,47.52992072,47.85499438,48.04594033,48.00704019,48.01246748,48.02718489,48.78
284,47.79930342,47.78072695,47.56790229,47.84161443,47.62175121,48.18561382,48.79
285,47.63527445,47.90515147,47.59652713,47.78891486,47.93075026,48.04162724,48.81
286,46.69160626,47.10424007,46.61311734,46.7750352,46.69927278,46.75201903,47.81
287,47.00322497,46.6879054,47.13477205,46.50212604,47.13468338,46.51859772,47.81
288,47.02478068,46.65273978,46.54723017,47.11684309,46.70758862,46.98974224,47.82
289,47.81205618,52.41966085,47.86352766,47.71646022,47.75819807,48.12955195,48.88
290,47.640527,52.66244388,47.69152477,47.99483176,47.68372694,47.8252943,48.89
291,48.11823989,52.47100307,48.18652058,48.12704839,48.05536594,48.14702272,48.88
292,48.17271315,52.98047705,48.04502558,48.61863326,48.23191108,48.54567024,49.38
293,48.46762598,53.37901709,48.36072732,82.31312663,48.16183075,48.63606294,49.38
294,48.12452028,53.51747273,48.67913774,82.38226357,48.57043255,48.41922005,49.38
295,47.13292611,51.74792234,47.05037066,79.7636643,47.17532469,46.78329913,47.84
296,47.06756359,51.47805832,46.79260781,79.22262335,47.18342079,47.20431127,47.84
297,46.7382327,51.28824857,46.6252548,79.33746014,46.52251746,46.66812598,47.83
298,47.52807464,48.11054673,47.5536043,80.82265783,48.03247468,47.68261602,48.84
299,47.82747598,47.59897023,47.53254501,80.88208806,47.57274576,48.07078814,48.85
300,47.82718715,81.04499735,47.55463118,81.54957261,48.16028475,47.68611732,48.87
301,49.43874577,84.01451041,49.52423174,83.97926964,49.05495472,49.466928,50.39
302,49.50936205,84.2055962,49.0827702,49.13262734,49.57497743,49.58072545,50.4
303,49.64250097,83.72862287,49.02437023,49.17919832,49.4089101,49.12793616,50.39
304,48.04292529,81.22643085,47.55170653,48.009584,48.06624491,81.67331205,48.87
305,47.74193431,80.89769385,48.02909219,48.10548732,47.55941079,81.02996219,48.86
306,48.10913032,81.08054552,48.02699919,47.86656348,47.65297254,81.14160064,48.86
307,44.75843115,76.63964046,44.89080025,44.78136222,44.85626197,75.70621028,45.8
308,44.63757645,76.30016196,45.12716645,45.05015547,44.77155444,76.73469867,45.78
309,44.89511025,45.1843565,44.77490314,44.50022119,44.84322175,75.94920147,45.78
310,47.45616828,47.29082468,47.58295848,47.31990311,47.03312726,80.45488776,48.34
311,47.60392173,47.10319686,47.16748352,47.34928196,47.52214994,80.93440461,48.34
312,47.38281646,47.09405435,47.25286775,47.3681162,47.68751769,80.95753019,48.36
313,49.58620467,50.13665427,50.06278533,49.5851789,49.95067899,50.08885449,50.93
314,50.18932392,50.11678408,49.77887045,49.80507775,49.87962883,49.57405692,50.95
315,50.06916001,49.98066911,49.99798771,50.00581717,49.69879835,49.82887881,50.97
316,45.19431066,44.83180929,44.9934937,45.07033368,44.54420052,44.75971044,45.87
317,44.59130591,44.92247997,44.76514025,45.08241991,44.5826712,44.75025045,45.91
318,44.63011199,44.71712568,44.50399883,44.58983283,44.6799337,44.88203357,45.93
319,45.29327056,45.29983174,45.58348803,45.34136156,45.66641052,76.60618996,46.45
320,45.00822499,45.44012329,45.36314648,45.41364342,45.19622514,77.06131828,46.45
321,45.54045721,45.05602713,45.23935798,45.6416717,45.11529479,77.13669497,46.46
322,45.80371046,45.55247189,45.90972673,45.66961559,45.59501824,77.83847644,46.98
323,45.98209569,46.03341892,45.93153832,45.76362766,45.81496427,77.47669103,46.98
324,46.16286836,45.63163172,45.6630881,45.73417302,45.83213315,78.25966763,46.99
325,54.63460528,54.05416282,54.68521608,54.41971833,54.64340561,92.5910507,55.69
326,54.25108535,54.166363,54.68775578,54.43837531,54.6703419,91.9070627,55.68
327,54.64025501,54.41574413,54.35703894,54.26024616,54.67917792,92.87038843,55.72
328,55.43451525,55.29416864,55.06695938,55.43372949,55.17821353,55.05069391,56.75
329,55.49181536,55.30664529,55.26214832,55.3260246,55.61959161,55.13926875,56.76
330,55.1864656,55.50997784,55.09828371,55.54202633,55.67977714,55.54599216,56.74
331,48.90028745,48.7433929,48.87038377,48.81397405,49.01233794,48.95249634,50.07
332,49.14107233,48.59133031,49.17591355,48.51267151,48.70146073,48.56193863,50.09
