ticks,sajikro,yulgokno,jongno,twegero,sejongdaero,samildaero,roadmean
144,13.30916893,13.28639692,13.16295027,13.44861524,13.56882105,13.47033207,13.36
145,13.65683835,13.0305661,13.24565264,13.08221147,13.4066332,13.25593473,13.36
146,13.6406977,13.09565046,13.06058014,13.60960175,13.22531499,13.36379803,13.36
147,13.46731159,13.3427887,13.44693594,13.62229883,13.57093735,13.25104222,13.36
148,14.83614973,15.12913742,15.03106905,14.77272753,14.97015834,14.8452396,14.86
149,14.69935993,15.0649297,15.04998055,15.10046278,14.51546875,15.14751697,14.86
150,14.7750258,14.53110845,15.12564174,15.04049121,14.66708859,14.51064663,14.86
151,14.38176855,14.3405715,14.42558937,14.61182107,14.08718203,14.02945454,14.36
152,14.23537056,14.59937215,15.94339968,14.44393932,14.16664849,14.0082403,14.36
153,14.41130283,14.58736623,15.50086517,14.49813103,14.2360153,14.22254745,14.36
154,13.01822005,13.00584072,13.10155513,13.44340957,13.34998509,13.21148014,13.36
155,13.10164348,13.0810434,13.45588921,13.5326683,13.31728349,13.49742061,13.36
156,13.3915526,13.15006218,13.51051949,13.59482418,13.47728687,13.04678108,13.36
157,13.99306657,13.54416704,14.07908101,14.03690741,13.59983916,13.56663753,13.86
158,13.65831953,13.92594392,13.94390285,13.50419454,13.55766703,13.56776772,13.86
159,14.15892186,13.82419441,14.05604746,14.19304922,13.60140288,14.08546234,13.86
160,21.57510414,21.45259077,21.29616747,21.09373562,21.1564454,21.35579869,21.36
161,21.64570499,21.58406175,21.67525425,21.20753427,21.07134101,21.47403222,21.36
162,21.37787458,21.40453661,21.12967216,21.55771163,21.25699506,21.65784376,21.36
163,28.11613755,28.46620357,28.38155836,28.30994737,28.17615544,28.68934411,28.37
164,28.02258449,28.40333572,28.40618354,28.01698883,28.09064807,28.54514804,28.38
165,28.47568712,31.04005848,28.53690025,28.31727674,28.46714583,28.22173989,28.38
166,34.2074034,37.56308381,34.69773605,34.3483924,34.33152427,34.33564609,34.39
167,34.17787118,34.39080025,34.14460411,34.52773061,34.6872257,34.40197423,34.4
168,34.5802244,34.14380679,34.47297933,34.53496735,34.06426048,34.57054083,34.4
169,34.55612939,34.37775763,34.40954615,34.61299298,34.59335148,34.68241796,34.41
170,34.46681343,34.01453583,34.45394255,34.48762526,34.54355368,34.43760665,34.41
171,34.24673973,34.40395352,34.26832885,34.44344934,34.56516945,34.35894261,34.4
172,30.14646178,30.27056655,30.17409495,30.07545935,30.18150011,30.24108398,30.38
173,30.40016213,30.32164825,30.09521295,30.63758468,30.03901719,30.36736611,30.37
174,30.60308465,30.5268873,30.37828407,30.2134593,30.52739955,30.56640992,30.37
175,21.86462672,21.77153515,21.58437216,21.81717071,22.11247069,21.5205735,21.87
176,22.07188486,22.09936558,21.95406683,21.8819694,21.68003987,21.78606722,21.87
177,22.13865215,21.79194695,21.68303176,21.97313652,21.51999246,21.67517899,21.87
178,22.58513091,22.52576592,22.51077606,23.11540761,22.64707555,22.71240637,22.87
179,23.18540309,23.16051465,22.78386808,22.88947213,22.57947449,23.04562406,22.87
180,22.79403843,22.97358051,22.68510309,22.55837082,22.61512289,23.07261151,22.87
181,18.13722128,18.52687958,18.68818801,18.44012151,18.52763616,18.1264088,18.37
182,18.46848786,18.0982554,18.49377309,20.56086368,18.34277795,18.44241186,18.36
183,18.5820507,18.02093085,18.34669737,19.80355862,18.25912279,18.46431582,18.36
184,23.18879797,22.77278401,22.7540142,22.534281,23.20196765,22.54587848,22.87
185,22.67979939,22.74966539,22.63923156,22.84686505,22.93286678,22.83674494,22.87
186,23.01953798,22.82925746,22.60028959,22.50807793,22.78391526,23.14479378,22.87
187,21.7209984,21.56960063,21.58468857,21.59350523,21.78352433,21.51670866,21.87
188,22.00897138,22.14551926,22.03389817,21.72032054,22.04302188,22.18811668,21.87
189,21.8309988,21.8911391,22.16351238,21.56484862,21.53581606,21.6270823,21.87
190,22.99479079,22.522065,22.82704649,23.13420807,23.03339529,22.80827941,22.87
191,22.74825744,22.67689293,22.94753655,22.59387437,22.88025217,22.71068903,22.87
192,23.13518542,22.87696315,22.84859604,22.98826471,23.10425168,22.67617201,22.87
193,24.02141415,24.56322237,24.40010072,24.46238692,24.64409082,24.16997815,24.37
194,24.18388814,24.36336329,24.28344405,24.61084909,24.13213132,24.44198464,24.37
195,24.66665762,24.01321047,24.6425603,24.13584593,24.59901364,24.38611584,24.37
196,29.15721094,28.91371559,32.12003643,29.11693017,28.96753857,28.52836738,28.88
197,29.16543878,28.80120144,31.88672766,29.0368514,28.61895143,28.62147022,28.88
198,29.14755055,28.84677563,29.0278576,29.12228929,28.87914886,29.0014322,28.88
199,32.22154545,32.28277086,32.21164547,32.62857192,32.01961557,32.66796077,32.39
200,32.06775099,32.59203356,32.47223401,32.66419588,32.36086495,32.37062377,32.4
201,32.52797025,32.52487106,32.08806823,32.40382828,32.49905434,35.89582244,32.4
202,35.00366447,34.8270389,34.69668114,34.69330523,34.55217352,38.51274614,34.9
203,35.08061866,35.02076877,34.5272285,35.16713009,34.55356908,34.50188812,34.88
204,35.0056506,35.09102031,34.84409705,34.75577372,34.5092808,34.72674363,34.89
205,32.65324915,32.05173155,32.40176208,32.44139741,32.06105998,32.44765854,32.39
206,32.5116112,32.27413981,32.50133867,32.32045897,32.00805297,32.00154648,32.39
207,32.41148072,32.49796364,32.1881764,32.64216899,32.60139005,32.31331138,32.4
208,25.07215385,25.23591414,25.31210401,25.36058728,25.1956829,25.26947224,25.39
209,25.6773007,28.17043801,25.24160234,25.05189504,25.25004768,25.30655462,25.39
210,25.26963528,28.2759659,25.44320174,25.34942108,25.58372979,25.64527472,25.39
211,18.71402896,19.12088907,18.72725477,18.7716873,18.79148992,18.78138106,18.88
212,18.92829736,18.99373272,18.72999288,19.04038795,18.80569838,18.72653662,18.87
213,19.00014894,18.63464966,18.641454,18.98050065,18.57191207,18.73431488,18.87
214,16.66541208,16.81161436,17.18851119,16.79442592,16.57831816,16.83334315,16.87
215,17.00466912,18.56124837,16.53762984,16.6148643,16.51861855,16.58914821,16.86
216,16.66008021,18.71203085,16.85145196,16.5383147,16.99672613,16.51425264,16.87
217,22.953149,23.11352772,22.5870203,22.52728829,22.52505955,23.18545806,22.87
218,22.84933039,22.98852343,22.77476438,22.75746486,22.51424254,22.76465036,22.87
219,23.19193721,22.75714246,22.63615937,22.90759505,22.50664257,25.35492911,22.87
220,21.08902053,21.46165732,21.15814315,21.58187358,21.69571669,23.71373669,21.37
221,21.06652787,21.20635837,21.26118756,21.28463932,21.01782069,21.31793296,21.37
222,21.18402297,23.27375628,21.24649646,21.4428022,21.42857728,21.46696819,21.37
223,18.64705668,21.00373507,18.59758939,19.17317703,18.63968977,18.722353,18.86
224,18.53748605,18.70370498,18.51310238,19.09052224,19.16223294,18.50707927,18.86
225,18.62218578,18.63027078,18.74834817,18.64532665,18.61496722,18.95580814,18.86
226,18.42379745,18.52149719,18.36754549,18.39480163,18.68745439,18.55485102,18.36
227,18.04884876,18.33037449,18.10491563,18.42192467,18.23409955,18.52997459,18.36
228,18.16381811,18.52862617,18.45630658,18.53871397,18.13530105,18.23616255,18.36
229,15.58693955,15.70260503,15.12741993,15.06703237,15.54419826,15.19432757,15.36
230,15.62444035,15.60575737,15.29993139,15.30007224,15.65738059,15.36180652,15.36
231,15.27084274,15.0946511,15.26449533,15.00542686,15.1008119,15.29427581,15.36
232,14.11155354,14.18591065,13.50965981,13.58160481,13.93919547,14.05618654,13.86
233,14.03287063,13.79846342,13.60424055,13.63619797,13.63406681,13.98496957,13.86
234,13.9288133,13.59463165,13.65509471,13.99679564,13.51088158,13.85495533,13.86
235,22.50006716,22.75287116,22.74385885,22.90112402,22.61952581,23.11946911,22.86
236,22.83073773,22.62293178,22.60611579,23.16742717,22.62523805,22.96615625,22.87
237,23.08429585,22.60804815,22.6782073,22.62711416,22.65653994,23.03186692,22.87
238,38.14935234,38.35362184,38.64030227,38.54780946,38.66602768,38.66172572,38.38
239,38.17448276,38.31683657,38.30771701,38.43581505,38.23377207,38.08190784,38.39
240,38.33279986,38.63457357,38.3928346,38.54839923,38.3734866,38.37118417,38.4
241,41.98418666,41.74924467,42.01883835,42.17131165,41.85781696,41.6492177,41.9
242,41.73321684,42.09001504,41.51488189,41.80898741,42.09470017,41.82588672,41.88
243,42.13162848,41.79867942,42.1744589,41.50986235,41.7028212,41.67090354,41.87
244,38.79841674,38.61477556,38.66366263,38.70953063,38.65037502,38.72069679,38.87
245,38.60040059,39.10524149,39.0746817,39.01451211,38.61941073,38.80643874,38.88
246,38.86281624,39.00248169,39.17568632,38.61164998,38.58580996,38.64857918,38.89
247,37.64432313,37.21178244,37.30773733,37.28794588,37.24260736,37.54088855,37.38
248,37.50698593,37.54569727,37.23980422,37.23212237,37.02323944,37.39166698,37.38
249,37.5499289,37.27135867,37.07584281,37.16800036,37.30743821,37.29141209,37.38
250,37.58370225,37.35656082,37.64611246,37.141875,37.66984062,37.48976554,37.39
251,37.49577874,37.41752228,37.64332125,37.33339887,37.00776215,37.63808426,37.39
252,37.03806482,37.31239519,37.16157629,37.38836353,37.18854905,37.32682187,37.38
253,40.45477608,40.35687478,40.14037349,40.25189876,40.65430838,40.18098093,40.37
254,40.52208763,44.1632455,40.14989858,40.04174537,40.30497105,40.52377643,40.37
255,40.37643206,44.14950244,40.53924263,40.19482511,40.62542554,40.01827876,40.37
256,42.43214256,42.17827017,42.57112461,42.05773058,42.19928745,42.59225417,42.37
257,42.70353349,42.22985567,42.67641032,42.10828181,42.45796155,46.96947334,42.38
258,42.05071691,42.58396159,42.19521062,42.23466361,42.66948029,46.7466044,42.39
259,44.33036097,44.33157777,44.51115297,44.2666674,44.4820739,44.60384225,44.39
260,44.42852303,44.32472925,44.14676646,44.0417451,44.15756521,44.23396077,44.39
261,44.58835065,44.46618548,44.25727729,44.35239288,44.45092613,44.52194299,44.39
262,44.77879284,45.05742092,44.54123753,45.03393472,44.98594264,44.77472758,44.88
263,44.83639182,44.85915613,44.50499812,44.82344367,44.69018047,44.91398234,44.88
264,44.89002119,45.1870462,45.15543123,44.84401081,44.50301886,44.69526706,44.88
265,47.6802946,47.64825989,47.5130894,47.36993116,47.43402243,47.00066722,47.38
266,47.52631377,51.9912652,47.59195838,47.37554811,47.3051072,47.1978069,47.39
267,47.01095711,52.09594219,47.40053444,47.47336269,47.03676069,47.08822367,47.39
268,50.13888194,49.56953005,50.08567735,49.51347698,50.14586051,49.76043733,49.89
269,49.59837172,49.51105943,50.10556438,50.15851217,49.59764215,49.74303284,49.89
270,49.86261402,50.16263682,49.58033276,49.5441802,50.1308604,49.54963568,49.9
271,49.05801245,49.12177164,49.16140889,49.11098287,49.57632251,49.17816992,49.41
272,49.50429568,49.19081663,49.65954769,49.02072656,49.24616155,49.47594025,49.4
273,49.29060702,49.3721477,49.40948659,49.51980376,49.40488928,49.25261986,49.39
274,50.64074637,50.55091247,50.25379351,50.68321039,50.42058869,50.10629904,50.4
275,50.37077533,50.00500501,50.12727101,50.48750247,50.60030213,50.37424648,50.41
276,50.05933943,50.22232848,50.30628651,50.55287277,50.37041279,50.38347802,50.41
277,49.96447934,50.03209231,50.00243643,50.03752921,49.68748306,49.85443149,49.92
278,49.84234867,49.9901695,49.68035071,49.51842692,49.67951509,49.82699007,49.92
279,49.74059103,50.20377613,49.64898976,49.90061712,50.05044283,49.52386881,49.92
280,49.40727197,54.08614193,49.29299243,49.55086723,49.37634376,49.36463241,49.43
281,49.67369764,54.6638884,49.13936597,49.69771026,49.12423815,49.32072353,49.43
282,49.11923883,49.50478405,49.22976828,49.31311811,49.33906005,49.21437296,49.41
283,47.60237764,47.89960488,48.14866562,47.84831558,47.64596518,48.14473467,47.89
284,47.74190279,47.76132067,47.84568345,48.184091,48.10738937,47.86651429,47.9
285,47.80412109,52.66021949,48.07933499,48.19925875,48.13952874,47.50229524,47.89
286,46.9156106,51.47004199,46.89214177,47.00623815,46.78776342,47.16919621,46.89
287,46.79315862,46.56902427,47.09376649,47.03930262,46.87587342,46.82877283,46.89
288,46.51500695,46.65719424,47.12432218,46.70742397,46.9645983,46.82435066,46.89
289,47.78050032,47.78022131,47.89593236,48.12570349,47.81961738,47.61783354,47.89
290,47.52579135,47.96109051,47.75785058,48.14702034,47.84382994,47.95435774,47.89
291,48.05863839,47.66813872,47.56661909,47.6434773,47.65116371,47.76521579,47.89
292,48.2421199,48.49662854,48.37377855,48.35459483,48.55043809,48.11583071,48.39
293,48.07195823,48.55105051,48.4281963,48.43174588,48.46350026,48.36651052,48.38
294,48.35077789,48.0652286,48.02795952,48.45705521,48.65269665,48.12139308,48.38
295,46.50754148,46.63279576,46.5295327,46.75679528,46.93367605,47.02427035,46.88
296,46.53875808,46.52992897,46.62215369,46.98647631,47.09792268,46.91081932,46.88
297,46.69151328,46.55765133,47.04727634,47.18156603,46.78013775,46.67670282,46.88
298,47.72062378,47.90040955,47.53512415,47.50953932,48.02699579,52.96766927,47.88
299,48.19756051,47.54023832,47.57373111,47.54644428,47.92709111,52.90697828,47.88
300,47.53618444,48.0444905,47.87572039,47.78832958,47.98946461,47.58599669,47.88
301,49.43159352,49.62823225,49.16895426,49.16066209,49.30939615,49.40000673,49.38
302,49.66844662,49.53453412,49.44080138,49.63444519,49.12077968,49.30128724,49.38
303,49.61843786,49.1925643,49.35095753,49.19534797,49.24756999,49.08011174,49.38
304,47.69764715,47.69086369,47.72078227,48.13307192,47.77780889,47.75056209,47.88
305,47.70455366,52.5553903,47.87560411,47.97478928,47.87003736,48.08772232,47.88
306,47.69664203,52.32133077,47.7965028,47.87107309,47.90982756,48.20532501,47.88
307,44.74957842,44.84928026,44.98899982,44.60763014,44.68409074,44.50816025,44.89
308,44.78477212,49.09953519,44.81976788,44.72383006,44.6560735,44.88622266,44.9
309,45.06096546,48.96263846,44.72937326,45.02408361,44.70269876,44.59981032,44.9
310,51.75548899,47.57728247,47.68876087,47.51113887,47.54473101,47.69421574,47.41
311,52.40580742,47.69086704,47.58109934,47.32266242,47.18447441,47.43723553,47.41
312,47.23985214,52.31549174,47.46287323,47.19877466,47.63935751,47.24059474,47.41
313,49.67687885,54.8126397,49.78083822,50.0872237,49.70219661,49.87386692,49.9
314,49.5955884,50.01234849,50.08829391,49.73588342,49.65939866,50.13612849,49.9
315,49.77925018,54.76596089,49.75041343,49.95084772,50.18038596,54.91331943,49.92
316,45.03480993,49.06949213,45.12885722,45.15453754,45.04344444,49.09478511,44.92
317,45.10744677,44.81689289,44.67083439,45.10437947,44.66859879,45.01357429,44.92
318,44.9624633,44.70320629,44.99296041,45.15784146,44.65969312,44.56897941,44.92
319,45.13596323,45.42154506,45.57700024,45.19958785,45.30545369,45.07693449,45.43
320,45.44294358,45.59142378,45.3828663,45.5073394,45.4938782,45.14708829,45.42
321,45.36670554,49.5066592,45.39232824,45.24207102,45.52450703,45.63652888,45.44
322,45.56386471,50.49618888,45.95443833,45.57895585,45.90135776,45.65776563,45.92
323,46.08220869,45.67168328,45.93495039,45.71354951,45.9660706,46.18881129,45.89
324,45.81525946,45.57779116,46.13999396,45.92349979,45.8091379,46.07192916,45.89
325,54.01984847,54.68297466,54.15350921,54.12216185,54.35846241,54.43322051,54.4
326,54.50827957,54.00320914,54.157353,54.1751481,54.61704944,54.19718707,54.4
327,54.18844126,54.60572572,54.5175007,54.10854213,54.33431409,54.51755041,54.4
328,55.15296358,55.66840837,55.67536268,55.52656968,55.49780559,55.63410788,55.41
329,55.37180612,55.60054184,60.54476186,55.49964682,55.68465658,55.47537885,55.41
330,55.1583331,55.19887541,60.58294634,55.36750266,55.46224622,55.05486912,55.4
331,48.91431408,48.76644402,49.19755374,48.56472102,49.04925885,48.83031031,48.89
